"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3466","User should be able to download a file","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","file-downloader.spec.ts","file-downloader.spec.ts",""
"","4177","Inputs Test › User should not be able to fill input with alphabet characters","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","input.spec.ts","input.spec.ts",""
"","4326","DisappearingElements Tests › User is redirected to ""Not found"" page after clicking ""About"" link","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","3401","Challenging Dom Tests › The table contains specific data","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","challenging-dom.spec.ts","challenging-dom.spec.ts",""
"","3284","Should be able to access all nested frames and verify hierarchy","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","frames.spec.ts","frames.spec.ts",""
"","3421","Broken Images Tests › The github link and avatar images have proper source","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","broken-images.spec.ts","broken-images.spec.ts",""
"","3062","The modal should shown on mouse leaving the viewport","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","exit-intent.spec.ts","exit-intent.spec.ts",""
"","5364","Checkboxes Tests › User should be able to check and uncheck checkboxes","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:58 UTC 2026","","checkboxes.spec.ts","checkboxes.spec.ts",""
"","3049","Upload files Tests › User is able to upload file using drag and drop area","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","file-uploader.spec.ts","file-uploader.spec.ts",""
"","5251","Upload files Tests › User is able to upload file with ""Choose file"" button","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:58 UTC 2026","","file-uploader.spec.ts","file-uploader.spec.ts",""
"","4240","After scrolling down the floating menu is still visible","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","floating-menu.spec.ts","floating-menu.spec.ts",""
"","4303","User should be able to close Ad modal","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","entry-ad.spec.ts","entry-ad.spec.ts",""
"","5280","Context Menu Tests › User should be able to see context menu alert","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:58 UTC 2026","","context-menu.spec.ts","context-menu.spec.ts",""
"","6506","Error message should be shown after providing invalid username","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:59 UTC 2026","","form-authentication.spec.ts","form-authentication.spec.ts",""
"","3686","Broken Images Tests › The second and third image on the page are broken","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","broken-images.spec.ts","broken-images.spec.ts",""
"","6507","Error message should be shown after providing invalid password","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:59 UTC 2026","","form-authentication.spec.ts","form-authentication.spec.ts",""
"","5561","Dynamic Content tests › The first to rows of page are the same with static content param","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:58 UTC 2026","","dynamic-content.spec.ts","dynamic-content.spec.ts",""
"","14769","DisappearingElements Tests › The ""Gallery"" link shows and dissapears randomly","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:51:07 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","4299","User should be able drag and drop card a to card b","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","drag-and-drop.spec.ts","drag-and-drop.spec.ts",""
"","5331","AB Test › User should be able to go to the AB test site","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:58 UTC 2026","","ab-test.spec.ts","ab-test.spec.ts",""
"","3203","Add/Remove Elements Tests › User should be able to go to the ""Add/Remove Elements"" page","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","add-remove-elements.spec.ts","add-remove-elements.spec.ts",""
"","4228","Inputs Test › User should be able to fill input with numbers","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","input.spec.ts","input.spec.ts",""
"","4392","DisappearingElements Tests › User is redirected to home page after clicking ""Home"" link","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","4608","DisappearingElements Tests › User is redirected to ""Not found"" page after clicking ""Contact us"" link","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","3169","Challenging Dom Tests › 3 buttons with names changing randomly are visible","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:56 UTC 2026","","challenging-dom.spec.ts","challenging-dom.spec.ts",""
"","4272","DisappearingElements Tests › User is redirected to ""Not found"" page after clicking ""Portfolio"" link","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","disappearing-elements.spec.ts","disappearing-elements.spec.ts",""
"","6112","Should be able to change slider value","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:59 UTC 2026","","horizontal-slider.spec.ts","horizontal-slider.spec.ts",""
"","7374","Add/Remove Elements Tests › User should be able to add and remove two elements","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:51:00 UTC 2026","","add-remove-elements.spec.ts","add-remove-elements.spec.ts",""
"","5311","Add/Remove Elements Tests › User should be able to add and remove one element","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:58 UTC 2026","","add-remove-elements.spec.ts","add-remove-elements.spec.ts",""
"","5247","Dropdown Tests › User is able to select dropdown options","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:58 UTC 2026","","dropdown.spec.ts","dropdown.spec.ts",""
"","10642","The reset password message is sent after forgot password request","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:51:03 UTC 2026","","forgot-password.spec.ts","forgot-password.spec.ts",""
"","4321","Should access and show users geolocation","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:57 UTC 2026","","geolocation.spec.ts","geolocation.spec.ts",""
"","6523","User should succefully login after providing proper username and password","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:59 UTC 2026","","form-authentication.spec.ts","form-authentication.spec.ts",""
"","4975","Dynamic Content tests › The page content is different for every page refresh","","Mon Feb 02 18:50:53 UTC 2026","passed","Mon Feb 02 18:50:58 UTC 2026","","dynamic-content.spec.ts","dynamic-content.spec.ts",""
